RevId,firstname,helpfulVotes,totalVotes,RevText,rating,RevTitle,Unix.RevTime,month,year,Category,gender,genderprobability,female,male,helpfulnessT,reviewwords,titlewords
A3BL8QB8CEVAWF,melissa,1,2,"Ive bought this product before directly from the distriutor at a trade show in new york and loved the product. Made my lashes  longer, but after using it for a while i started getting gaps in my lashes . It seemed like they were breaking off, and my eye lides were really itchy. Then when i ordered it here, i never saw a differeance. My lashes didnt get any longer, but my eyelids did get itchy, and i got the breakage that left gaps again!  Guess ill just spend more money on mascaras instead.",1,no good,1388707200,1,2014,Beauty,female,1,1,0,0.5,94,2
A23DGM1TH2TS95,karen,1,2,"This is definitely worth the money. During the winter time especially, since it is soo moisturizing! The bottle is also very big so it will last a long time!",5,So Moisturizing,1389052800,1,2014,Beauty,female,1,1,0,0.5,29,2
A1GQ2T8CRQJVIO,judith,1,2,"Instead of the usual hand lotion/pump type bottle it has more of a shaving cream type bottle with a spring - which arrived broken.  I'll be lucky to get half out of it.  The sunscreen itself is great, but what a waste.  I won't order this type again.",2,Broken container,1391040000,1,2014,Beauty,female,1,1,0,0.5,48,2
AEL3OSX0DZBKI,angie,1,2,"I Love this perfume, The scent is very clean and fresh and I have been using it every day for three years.",5,Fresh,1390867200,1,2014,Beauty,female,1,1,0,0.5,22,1
A1VDC18G14YIQC,tammy,1,2,"Rec'd with cellophane on package very loose & not sealed, smell is different than the original one I purchased from a department store.  Not worth me even contacting to send back & forth.",1,Possible Imposter,1391040000,1,2014,Beauty,female,1,1,0,0.5,33,2
A3UG3ZNGCHMFP7,connie,1,2,This is great stuff but I got it at RiteAid for $14.99! Works well to exfoliate my facial skin . I love it.,5,Great stuff but....,1390780800,1,2014,Beauty,female,1,1,0,0.5,23,3
A3046GZ5ZK57KI,briana,1,2,"When I first ordered these I was skeptical of how well they would work. However, I have become a loyal fan of these. They work great for puffiness and dark circles. I love to put them on in the mornings. The only complaint I have is that they haven't been in stock when I've wanted them. I will continue to purchase these whenever they are on here.",5,One of my favorite items,1388534400,1,2014,Beauty,female,1,1,0,0.5,67,5
ATYIWVXFWODGE,caroline,1,2,"I've tried the version without the tint, but I actually prefer this one. Tint is very sheer and absorbs well into skin for a very natural look that gives just a little bit of coverage.",5,My dermatologist recommended this,1391385600,2,2014,Beauty,female,1,1,0,0.5,35,4
AHOTZ32OS5ML4,virginia,1,2,"It felt like putting Vaseline  on my face & did nothing for it- used it for 3 straight weeks at night and saw no results- my complexion looked worse for the ware--sorry to report this.  However, it was good on my hands.",2,My thoughts on Magic Cream,1392422400,2,2014,Beauty,female,1,1,0,0.5,42,5
A365WTPD0N0MV,heidi,1,2,"I used to have the frizziest hair, EVA! I had no idea that it was my shampoo drying out my hair! Now that I stopped shampooing and started using No Poo, my hair is no longer frizzy! I have even thrown away all of my de-frizz products (of which I had plenty!!)...",5,I'll never go back to Shampoo!,1393200000,2,2014,Beauty,female,1,1,0,0.5,52,6
A15HHTRZR49HFE,elaine,1,2,I have used glytone for many years. It is the only product that will soften and heal your heels .My heels are badly cracked and rough and within 2-4 applications they are baby soft.  You do have to continue using product but it is excellent.,5,Glytone is excellent,1392422400,2,2014,Beauty,female,1,1,0,0.5,45,3
A23972K5NUSRR4,michelle,1,2,"I purchased this item to travel in Europe with me on business trip. It claims to adjust the volts, but it broke after half my head was completed. I plan on returning the item. If you are planning on taking this oversees with you, look for another item.",1,Broke before I could use it,1392508800,2,2014,Beauty,female,1,1,0,0.5,48,6
A3GFLW38G298E2,ellie,1,2,"I've been using L'Oreal Paris Healthy Hair color for several years and I just love the results.  It is quick, easy and looks great.  The product states it will last 20 washes and that is pretty much right-0n!  Overall, I would highly recommend this product especially the price.",5,Love the color results!,1391558400,2,2014,Beauty,female,1,1,0,0.5,48,4
A1IF03NJWCNLTO,tara,1,2,"I haven't used it yet so this not a product review...yet. As soon as I opened it, I was instantly irritated. This is not a minipro, this is a mini you straightner. be careful. the product # for the minipro is different from the mini you.",1,No!!!!!,1391385600,2,2014,Beauty,female,0.99,1,0,0.5,46,1
ADB2DTY7J72JE,aubrie,1,2,"I really enjoyed using both treat and tame.  It is a great alternative to using a pencil.  Also the treatment side of it has surprised me because I have been putting it on my brows and found it has stimulated hairgrowth already in my brows.  I could tell because I was missing a tail on one of my brows, and now that tail is THERE.  Whoa... how fantastic is that???!!!",5,Treat and Tame,1392422400,2,2014,Beauty,female,1,1,0,0.5,70,3
A345MF9AD2AGRF,jenny,1,2,i got the Manic Panic Flash Lightning Hair Bleach Kit 40 Volume along with this and i loved how the color came out! I have very dark colored hair and didnt bleach it too much so it came out this nice dark green with a hint of blue and it was great! everyone was complementing me on my hair,5,loved the enchanted forest!!,1391558400,2,2014,Beauty,female,1,1,0,0.5,59,4
A66R62BQ9ZBG1,jessica,1,2,"My fiance bought this for me hoping it would hide a thin spot for our wedding pictures.  After a little reluctance we did a trial run.  Lets just say the Manscara looked about the same as it does running down the face of a crying woman.  One sneeze and out comes the black snow.If you want turn a few towels black, maybe a pillow or two and the head rest of your car then go for it.  The only thing worse than a bald spot is a leaking bald spot leave a trail of sad tears along the way.We both had a good laugh and never touched the Manscara can again, maybe someday I'll find a use for it if the kids accidentily shave the dog or something and we need to cover it up before mom gets home.  Lets just hope the little guy doesn't sit in her lap when she has her nice pants on.",2,"Geez, what can I say about shake hair.....",1392336000,2,2014,Beauty,female,1,1,0,0.5,157,8
A9O4I0E8X2HKQ,kimberly,1,2,Had been using product from this site for a few weeks.. Nothing!Got a sample from a med spa..saw results first day..Maybe price was so low because it was an old batch??Will not purchase online again,1,"Good Product,But not from this site",1391212800,2,2014,Beauty,female,1,1,0,0.5,35,6
ASVDBR74ACPJZ,meghan,1,2,"Awesome hair straightener.  This flat iron does not pull hair at all, especially very fine hair. A+!  This was a great buy and I highly recommend it.",5,Great!,1391472000,2,2014,Beauty,female,1,1,0,0.5,27,1
ALJ51GQJXMIFN,mary,1,2,"I have had a small wart on my chest for most of my life.  I have applied the wart medicine  Compound W Fast Acting Gel on the wart for about three days (once in the morning and once in the evening) and covered it with three small pieces of automotive tape to cover only the wart and to deprive it from its oxygen supply.  So far half of the wart has been removed with the medicine and tape.  It is important to get the wart nice and soft before you apply the medicine on it so soak it down for about ten minutes in the morning and ten minutes in the evening then pat it dry.  After that, apply the medicine and tape over the wart.  I have used a QTip to apply the wart medicine,  a scissor to cut the automotive tape and a tweezer to clean the scab from on top and around the wart each time to allow the medicine to properly sink in.  Those with much larger warts may have to use this product for a longer period of time to see its effect but this product does work and if applied in the right way, you should be able to see results faster.  If my wart was bigger I would apply it three times per day.",5,Works Faster Than I thought,1392163200,2,2014,Beauty,female,1,1,0,0.5,221,5
A1DE6YG0FRP8T6,diana,1,2,I use this product a couple of times a week to get rid of dry skin on my feet and keep them feeling smooth.  I find it works best if I apply it immediately after a shower.  I just apply a generous amount of it all over the tops and bottoms of my feet and then put on a pair of thick cotton socks to keep the lotion on my feet and not all over the floor.  The socks can be removed after a couple of hours.,5,Great Treatment for Your Feet,1391644800,2,2014,Beauty,female,0.99,1,0,0.5,87,5
AJXBOKYGE1DNR,gloria,1,2,I can buy a good goat milk soap locally at half the price and of the same quality.  I would not recommend this.,3,Very expensive,1392336000,2,2014,Beauty,female,1,1,0,0.5,23,2
A1KUNNBCC6WHST,crystal,1,2,"I use this to add to the flax seed gel that I make at home.  After my flax seed gel cools, I add in a few squirts of this.  This doesn't thin out the flax seed gel like adding aloe vera juice does and seems to result with getting the same benefits.",4,Nice,1392249600,2,2014,Beauty,female,1,1,0,0.5,52,1
A3DLXYQX6G7BGM,cecille,1,2,"Unless I received  a bad batch, this stuff is expensive and does not provide a healthy scalp!  I've used this for over 2 weeks now and my scalp feels itchy and flakes even more.  On top of that my hair feels dryer.  The only benefit is the aromatic smell, but definitely not worth it overall.",1,Are the people who have reviewed this product real?!,1391558400,2,2014,Beauty,female,1,1,0,0.5,55,9
ARXL1MF07FKY3,yvonne,1,2,I love the design of this lipstick.  The price was reasonable for YSL.  I would love to order more colors.,5,Great color,1392163200,2,2014,Beauty,female,1,1,0,0.5,20,2
A2B459QS51UU6D,nancy,1,2,"This is a wonderful cleanser for the morning and for combination skin.  I was really glad to find it on Amazon and for a great price.  The product was delivered quickly and wrapped in such a way that nothing was broken.  So happy to find my Jafra again, since I didn't have a rep in my area.",5,Great Gel Cleanser,1391817600,2,2014,Beauty,female,1,1,0,0.5,57,3
A1U5PWZK0I98H0,rachel,1,2,"This is just my experience that I wanted to share, everyone is different (especially when it comes to skin). All you can really do is try it for yourself :)I was so excited to try this cleansing oil, I'd heard a lot of great things about it. Being a huge proponent for organic and natural living, I love the idea of not cleaning my skin with bubbles, namely sodium laurel sulfates and petroleum derived petrochemicals, fragrances, and parabens. The idea of washing my face the way Cleopatra and the ancient Egyptians did appealed to me. Slathering oil onto my face just felt right, like this is how washing your face is supposed to feel.I gave this cleansing oil 2.5 weeks, then couldn't take it anymore. I followed the directions completely, rubbing it onto dry skin and rinsing thoroughly. I loved the way it felt on my face, and I could feel the debris it was pulling out of my pores. By the end of the facial cleanse, it was like the oil had turned into an exfoliating scrub because it had pulled out so much gunk that the oil turned grainy. It was like all that nastiness you see on a Biore strip after you peel it from your nose but in your hands from rubbing the oil. It was amazing and made my skin feel so clean and soft. But then, after a few days of using the oil, I developed the largest, most painful cystic acne breakout I've ever experienced. I have oily skin with slight to moderate hormonal acne, but had never experienced a breakout quite like this.I didn't give up on the oil right away, instead I thought of what could be causing it. Surely, it can't be the oil clogging my pores and causing the breakouts because it's all rinsed away cleanly, right? So I thought maybe because its deep cleaning my pores so well, the grime and bacteria from my makeup brushes (foundation, powder, concealer, blush, blenders, eye brushes, brow brushes, etc.) were getting in and causing the horrific breakout. I cleaned all my brushes very thoroughly and kept on top of cleaning them every week, but this didn't make the cystic acne stop. After dealing with the pain and unsightly acne for 2.5 weeks with no relief in sight, I gave up on the oil. The breakouts subsided and I'm just now getting back to my pre-oil skin (it's been almost 2 months since I stopped). I have a few large, dark acne scars around my chin that are still there and will take a few more months to completely heal and fade away. The breakouts were pretty much all over face: my chin, a bit on my cheeks, along each side of my nose, all over my upper lip and a few on my forehead. It was the worst, most concentrated around my chin and upper lip, however.I gave it two stars because it really does deep clean and made my skin feel great after using it (especially compared to regular facial cleansers) minus the cysts of course. I have about 2/3 of the bottle left, and maybe if I learn something new about why I broke out so badly I'll try it again someday.",2,"Wanted to love it, but cause a cystic acne breakout.",1393286400,2,2014,Beauty,female,1,1,0,0.5,543,10
